start_id,end_id,normalized_relation
C0042776,C0597357,BE
C0597357,C0441472,BE
C0042776,C0033684,BE
C0033684,C1155494,BE
C1155494,C0597357,BE
C0205263,C0449774,BE
C1310468,C0007634,BE
C0042776,C0037083,BE
C0042776,C1704259,BE
C0042776,C0520990,BE
C0042776,C4277608,BE
C4277608,C0243076,BE
C0243076,C0020964,BE
C0042776,C0162638,BE
C0162638,C0205173,BE
C0162638,C0205322,BE
C0162638,C0007634,BE
C0042776,C0033684,BE
C0567416,C1521840,BE
C0019369,C0441885,BE
C0441885,C5137598,BE
C5137598,C0007634,BE
C0019369,C0567416,BE
C0042776,C0023516,BE
C0023516,C0031843,BE
C0019682,C0039215,INFECT
C0019682,C0024432,INFECT
C0019682,C0011306,INFECT
C0029235,C0441712,BE
C0029235,C0441712,BE
C0441712,C0681698,BE
C0441712,C1167395,BE
C0179586,C0031308,BE
C0021467,C1749719,BE
C1704259,C1749719,BE
C0450254,C0449774,BE
C1514562,C0029235,BE
C1514562,C0029235,BE
C0445623,C1521733,BE
C0037420,C1514562,BE
C0449774,C0851162,BE
C3203360,C0449774,BE_TYPE
C0521447,C0449774,BE_TYPE
C0376558,C0449774,BE_TYPE
C0027540,C0449774,BE_TYPE
C0021368,C0449774,BE_TYPE
C1513475,C0021376,FEATURE_OF
C1513475,C0042776,BE
C1513475,C4695382,BE
C1513475,C0175996,BE
C0037973,C0021376,BE
C0039738,C0021376,BE
C0014457,C0018889,BE
C0806987,C0022023,BE
C0871261,C0521447,BE
C0024264,C0009450,BE
C0032112,C0205225,BE_COMMON_IN
C0032112,C0027627,BE_COMMON_IN
C0086574,C1318468,BE
C1318468,C0450254,BE
C1318468,C0007634,BE
C0553697,C0521447,BE
C0553697,C0314732,BE
C0314732,C3178994,BE
C0314732,C0007634,BE
C0026926,C0553697,BE
C0319941,C0553697,BE
C0019652,C0553697,BE
C0553697,C0004651,BE
C0001280,C0014603,BE
C0014603,C0017526,BE
C0553697,C0868928,BE
C0441472,C0042776,BE
C0221198,C0027540,BE
C0221198,C0020507,BE
C0221198,C0440752,BE
C0276622,C1527180,BE
C0149985,C0011646,LOCATE_IN
C0149985,C1334467,BE
C0149985,C1655807,BE
C0553697,C0041296,BE
C0018188,C0868928,BE
C0868928,C0205099,BE
C0018188,C0024432,BE
C0004651,C0017526,BE
C0018188,C1515879,BE
C0439667,C0450363,BE
C0450363,C0029235,BE
C0029235,C0017446,LOCATE_IN
C0042776,C0007634,BE
C0042776,C0205418,BE
C0205418,C0007637,BE
C0019369,C0007637,BE
C0001483,C0007637,BE
C0042776,C0007634,BE
C0007634,C0333740,BE
C0333740,C0017360,BE
C0025011,C0017360,BE
C0019369,C0017360,BE
C0007634,C0444099,LOCATE_IN
C0007634,C0007634,BE
C0007634,C0005758,BE
C0042776,C0007634,BE
C0021344,C0009663,BE
C0009663,C0334097,BE_TYPE
C0553580,C0332563,BE
C0332563,C0334097,BE_TYPE
C0042776,C0006826,BE
C0009063,C0014239,BE
C0029235,C0014239,BE
C0014239,C0027540,BE
C0027540,C0010957,BE
C0010957,C0013470,BE
C0022023,C0021308,BE
C0021308,C0521447,BE
C0021308,C0521447,BE
C0021308,C0007634,BE
C0745777,C1518910,BE
C0745777,C0040300,BE
C0745777,C0034693,BE
C0745777,C0022023,BE
C0022023,C0023530,OCCUR_IN
C4700060,C0014239,BE
C4700060,C0023885,BE
C0014239,C1261381,BE
C0014239,C0333509,BE
C0023885,C1261381,BE
C0023885,C0333509,BE
C0014239,C3887644,BE
C0023885,C3887644,BE
C0042776,C0007634,BE
C0007634,C0021368,BE
C0019348,C1261381,BE
C0019163,C1261381,BE
C0040549,C0027540,BE
C0027540,C0240821,BE
C0240821,C0027540,BE
C0027540,C0015388,BE
C0240821,C0004044,BE
C0851162,C0021376,BE
C0021376,C0205197,BE
C0021376,C0241158,BE
C0276926,C0005682,BE
C0276926,C0001895,BE
C0276926,C0241158,BE
C0019652,C0023884,BE
C0019652,C0016059,BE
C0026926,C0031048,BE
C0151317,C0023890,BE
C0023890,C0439794,BE
C0439794,C0227525,BE
C0010823,C0392747,BE
C0597258,C1265831,BE
C0024109,C0010823,INFECT
C0024109,C0597258,INFECT
C0243067,C0020962,BE
C0243067,C0022023,BE
C0221026,C5195444,BE_TYPE
C0030705,C0004623,BE
C0004623,C0521119,BE
C0030705,C0042769,BE
C0042769,C0035870,BE
C0042769,C0014383,BE
C2931299,C0007634,BE
C0007634,C0042776,BE
C0007634,C0030498,BE
C0449432,C0004611,BE
C5139077,C0038410,BE
C0449432,C0085396,BE
C0031843,C0442805,BE
C0442805,C0038172,BE
C0442805,C0018150,BE
C0442805,C0016832,BE
C0449432,C0022023,BE
C0567416,C0012634,BE
C0012634,C0038410,BE
C0871261,C0231335,BE
C0439660,C0006845,BE
C0026882,C0439660,BE_TYPE
C0253050,C0007634,BE
C0596032,C0019693,BE
C0019682,C0001175,BE
C0019682,C0039215,INFECT
C0019682,C0039215,BE
C0019693,C0221103,BE
C0221103,C0022023,BE
C4527217,C0005953,BE
C0023418,C4527217,BE
C0023418,C0001175,BE
C0021081,C0001175,BE
C0021081,C0004364,BE
C0472699,C0001175,BE
C0012634,C0012634,BE
C0010674,C0597385,BE
C0027361,C0033809,BE
C0597385,C0851162,BE
C0002895,C0031843,BE
C0031843,C0004611,BE
C0038410,C5139077,BE_TYPE
C0006434,C0444099,BE
C0006434,C0445623,BE
C0006434,C0022023,BE
C0033809,C0450254,BE_TYPE
C0162429,C1880266,BE
C0242821,C0004611,BE
C0272242,C0004611,BE
C1420099,C0004611,BE
C0004611,C0027950,BE
C0010827,C0007594,BE
C0010827,C0007637,BE
C0851162,C0521447,BE
C0030705,C0018894,BE
C0030705,C4327509,BE
C0439855,C0553697,BE
C0439855,C0021368,BE
C0332197,C0439667,BE
C0030705,C0007634,BE
C4695382,C0024432,RETAIN_IN
C4695382,C0024432,PROLIFERATE
C0007634,C0439667,BE
C0001175,C0001175,BE
C0449774,C0029235,BE
C0021368,C0004611,BE
C0021368,C0022023,BE
C0004611,C0522374,REFER_TO_AS
C3278584,C0151317,BE
C3278584,C0042769,BE
C0042776,C0334094,BE
C0040549,C0027540,BE
C0445623,C0040549,BE
C0009063,C0040549,BE
C0021368,C3714514,BE
C0025663,C5436123,BE
C0022877,C0026946,BE
C3887843,C0020964,BE
C1956108,C0020962,BE
C0026528,C0009450,BE
C0026528,C0017337,BE
C2610960,C0007587,BE
C2610960,C0021368,BE
C2936529,C3714514,ROLE_IN
C2610960,C3714514,ROLE_IN
C0949285,C0441712,BE
C0005532,C0039421,BE
C5392099,C0085552,BE
C5392099,C0012634,BE
C5392099,C0449432,BE
C1517586,C0031843,BE
C0445623,C0017189,LOCATE_IN
C4019321,C0205555,BE_TYPE
C0205555,C0007634,BE
C4019321,C0678594,BE
C4019321,C0441712,BE
C0038410,C0332307,BE
C0006935,C0699748,BE
C0006935,C0042210,BE
C0025663,C0179586,BE
C1154599,C0025519,BE
C0008972,C0314752,BE
C4690199,C0678594,BE
C1319405,C0039712,BE
C0039712,C1319405,BE
C0033684,C0524851,BE
C0033164,C0033684,BE_TYPE
C0033684,C0524851,BE
C0003232,C0086418,BE
C0003232,C0012634,BE
C0009450,C2347175,BE
C0430402,C1319405,BE
C0012634,C0035648,BE
C0012634,C0022023,BE
C0009450,C0699748,BE
C0004611,C1167395,BE
C0318793,C1274040,ROLE_IN
C0318793,C0000768,ROLE_IN
C0597404,C0699748,BE
C0597404,C0699748,BE
C2985398,C0678723,BE
C2985398,C0031842,BE
C2985398,C0871261,ROLE_IN
C0887950,C0041296,BE
C0162801,C0332140,BE
C0020538,C0014507,BE
C0085580,C0441712,BE
C0205400,C0178324,BE
C0003850,C0014507,BE
C0042345,C0015385,LOCATE_IN
C0042345,C0205145,LOCATE_IN
C0042373,C0022023,BE
C2985739,C0221198,BE
C0030664,C0009170,BE
C0042373,C0441712,BE
C0205197,C0003850,BE
C0205197,C0040053,BE
C0205197,C0013922,BE
C1762617,C0012359,BE
C1762617,C3203359,BE
C0031843,C0012634,BE
C0005847,C1135918,BE
C0005847,C0015350,BE
C0005767,C0225336,BE
C0677535,C0042449,BE
C0677535,C0934502,BE
C0003842,C0003847,BE
C0042449,C0005847,BE
C0042449,C0242264,BE
C0006901,C0007634,BE
C0007634,C0004799,BE
C0003850,C0226002,OCCUR_IN
C0020538,C0003847,BE
C0205369,C0005847,BE
C0677535,C0162864,GROUP_INTO
C0677535,C0009458,GROUP_INTO
C0677535,C0225342,GROUP_INTO
C0162864,C0872351,BE
C0872351,C0004799,BE
C0162864,C0009458,VARY_IN
C0162864,C1180561,BE
C0009458,C0009170,BE
C0009458,C0015350,BE
C0009458,C0009780,BE
C0009458,C0027749,BE
C0009458,C0547044,BE
C1180562,C0014239,BE
C1180562,C0599156,BE
C0042367,C0003847,BE
C0042367,C0225342,LOCATE_IN
C0042367,C0205101,BE
C0005847,C0729650,BE
C0733755,C0019010,BE
C0733755,C0040300,BE
C0003842,C0332307,BE
C0226008,C0003483,BE
C0226008,C0005847,BE
C0226008,C0020887,BE
C0226008,C0034052,BE
C0230899,C0009170,BE
C0549177,C0039155,BE
C0549177,C0012000,BE
C0549177,C0005767,BE
C0681018,C0001779,BE
C0681018,C0011847,BE
C0681018,C0020538,BE
C0005847,C0553580,BE
C0553580,C0232108,BE
C0005847,C0205087,BE
C0005847,C3203359,BE
C4022895,C0205042,BE
C4022895,C0035065,BE
C4022895,C0009170,BE_COMPOSED_OF
C0013765,C1180561,BE
C0013765,C1180562,BE
C0001895,C0524461,BE
C0034965,C1140999,UPREGULATE
C0034965,C0035028,UPREGULATE
C1140999,C0004388,BE
C1140999,C1257900,BE
C0035028,C0004388,BE
C0035028,C1257900,BE
C0013806,C0003842,BE
C0013806,C0028128,BE
C0028128,C0042401,BE
C0013806,C0079284,BE
C0079284,C0042396,BE
C0003842,C0553580,BE
C0003847,20 to 100 µm,BE
C0003842,C0040300,LOCATE_IN
C0003847,C0040300,LOCATE_IN
C0005847,C0009170,BE
C0003847,C0205251,BE
C0033095,C0003847,BE
C0796371,C0003847,BE
C0806140,C0205361,BE
C0205251,C1301886,BE
C0392747,C0005823,BE
C0006901,C0007634,BE
C1301886,7 to 8 µm,BE
C0006901,C0013806,BE
C0006901,C0007634,BE
C0007634,C0598800,BE
C0489802,C0549177,BE
C0489802,C0205251,BE
C0006901,C0678640,BE
C0678640,C1442199,BE
C0040300,C0014239,BE
C0678695,C0025646,BE
C0205177,C0006901,BE
C0205177,C0018787,BE
C0042449,C0489802,BE
C0226505,C0023206,BE
C0226505,C0549177,BE
C0001779,C0226505,OCCUR_IN
C1326500,C0226505,OCCUR_IN
C0001779,C0021368,FEATURE_OF
C1326500,C0021368,FEATURE_OF
C0042449,C0014239,BE
C0042449,C0014239,BE
C0042449,C0014239,BE
C0042449,C0934502,BE
C0000934,C0005775,BE
C0042449,C0012359,BE
C0042449,C0011117,BE
C0042449,C0034693,BE
C0042449,C1184743,BE
C1879885,C0184252,BE
C1267406,C0242264,BE
C1267406,C0005767,BE
C0024235,C0022009,BE
C0024235,C0024202,BE
C0024202,C0040300,BE
C0024202,C0043047,BE
C0024202,C0013832,BE
C0024202,C0017725,BE
C0024202,C0001527,BE
C0024202,C0033684,BE
C0024202,C0440752,BE
C0024235,C0036690,BE
C0449379,C0039979,BE
C0024235,C0162367,BE
C0024235,C0440752,BE
C0005528,C1622967,BE
C0005528,C0024204,BE
C0005528,C0022023,BE
C0022023,C0040300,OCCUR_IN
C0005528,C1326120,BE
C1326120,C0040300,OCCUR_IN
C0022009,C0012634,SPREAD_IN
C0022009,C0445623,BE
C0022009,C0431085,BE
C0014257,C0007634,BE
C0014257,C0005847,BE
C0014257,C0031843,BE
C0014257,C0031843,BE
C0035253,C0040300,BE
C0035253,C0021368,BE
C0035253,C0007634,BE
C0035253,C0004927,BE
C0007634,C0009170,BE
C0225336,C0015350,BE
C0015350,C0009325,BE
C0015350,C0033692,BE
C0225336,C0005775,BE
C0225336,C0026606,BE
C0042397,C0079284,BE
C0042397,C0050385,BE
C0042402,C0028128,BE
C0042402,C0033567,BE
C0225336,C0021368,BE
C0225336,C0020964,BE
C0225336,C0021755,BE
C0225336,C0021760,BE
C0225336,C0282554,BE
C0007578,C0078056,BE
C0007578,C0242565,BE
C0007578,C0115305,BE
C0007578,C0134835,BE
C0225336,C0003320,BE
C0050385,C0022709,BE
C0007806,C0009392,BE
C0016026,C0016026,BE
C0242565,C0242565,BE
C5670644,C0021764,BE
C0023823,C0023823,BE
C0028128,C0028128,BE
C0032200,C0032200,BE
C0040690,C0040691,BE
C0078056,C0078056,BE
C0022023,C1513853,BE
C0022023,C0596117,BE
C1537026,C1513853,BE
C1537026,C0596117,BE
C0018284,C0078058,BE
C0020538,C0017262,BE
C0020538,C0567416,BE
C0020538,C0017262,BE
C0162574,C0017262,BE
C0162574,C0017262,BE
C0162574,C0017262,BE
C0242184,C0017262,BE
C0242184,C0017262,BE
C0242184,C0017262,BE
C0001122,C0017262,BE
C0001122,C0017262,BE
C0001122,C0017262,BE
C2712122,C0007634,BE
C1537026,C0007634,BE
C0441889,C0007634,BE
C0007634,C1513853,BE
C0007634,C0205357,BE
C3263722,C1155002,BE
C0332157,C1155002,BE
C1155002,C0205148,BE
C1155002,C0205148,BE
C1155002,C1257900,BE
C1257900,C1155937,BE
C1257900,C0334094,BE
C1257900,C0220781,BE
C0022023,C0014239,BE
C0022023,C0019010,BE
C0019010,C0020538,BE
C0022023,C1980011,BE
C1980011,C0019588,BE
C0019588,C0021368,BE
C1706311,C0040300,BE
C1706311,C0033684,BE
C0597601,C0026649,BE
C0013806,C0023516,BE
C0023516,C0007634,OCCUR_IN
C0031847,C0003850,BE
C0013806,C0017431,BE
C0013806,C0000934,BE
C0017431,C1515974,DEPEND_ON
C0017431,C0014406,DEPEND_ON
C0032659,C0040649,BE
C0032659,C0004927,BE
C0015825,C0227525,BE_LOCATED_ON
C0015825,C0022646,BE_LOCATED_ON
C0015825,C0008524,BE_LOCATED_ON
C0015825,C0016107,BE
C0013806,C0004112,BE
C0013806,C1706912,BE
C1706912,C3540014,BE_LOCATED_ON
C0024501,C1537026,BE
C0024501,C0018284,BE
C0018284,C0078058,BE
C0024501,C0025255,BE
C0043251,C0005847,BE
C1510467,C0005847,BE
C0005847,C0040053,BE
C0005847,C0042396,BE
C0013806,C0205463,BE
C0013806,C1521733,BE
C1155002,C0031843,BE
C1155002,C0017262,BE
C0004627,C1155002,BE
C1332683,C1155002,BE
C0019010,C1155002,BE
C3658347,C1155002,BE
C3658347,C0003850,BE
C0162574,C1155002,BE
C0162574,C3263722,BE
C0042776,C1155002,BE
C0009498,C1155002,BE
C0311400,C1155002,BE
C0311400,C0242184,BE
C1879547,C2985283,BE
C1879547,C0007578,BE
C1879547,C0079189,BE
C1879547,C0282554,BE
C1879547,C0018284,BE
C1879547,C0005789,BE
C1879547,C2346807,BE
C1879547,C0205460,BE
C0014257,C0019588,BE
C0274281,C0856169,BE
C0856169,C1258027,BE
C0856169,C0398623,BE
C0856169,C0178645,BE
C0031847,C0040053,BE
C0031847,C0003850,BE
C0031847,C0220781,BE
C1402315,C0020538,BE
C1402315,C0011847,BE
C0009170,C0043240,BE
C0009170,C0030660,BE
C0030660,C0003850,BE
C0009170,C0015350,UPREGULATE
C0009170,C0022023,UPREGULATE
C0009170,C0022023,UPREGULATE
C0009170,C0042396,MEDIATE
C0009170,C0042401,MEDIATE
C0042396,C0205463,BE
C0042396,C0031330,BE
C0042401,C0205463,BE
C0042401,C0031330,BE
C0441655,C1257900,UPREGULATE
C0812425,C1257900,UPREGULATE
C0032200,C1521761,BE
C0079284,C1521761,BE
C0040018,C1521761,BE
C0016026,C1521761,BE
C0243042,C1521761,BE
C0243042,C0002199,BE
C0243042,C0021755,BE
C0019143,C3820815,BE
C0028128,C3820815,BE
C0040691,C3820815,BE
C0005847,C0014257,BE
C0013806,C0871161,BE
C0205369,C1514562,BE
C1514562,C0031843,BE
C0034693,C0022663,LOCATE_IN
C0423896,C0677535,BE
C0423896,C0677535,BE
C0677535,C0003842,BE
C0677535,C0042449,BE
C0677535,C0006901,BE
C0423896,C0729333,VARY_IN
C0729333,C0033095,BE
C0729333,C0038702,BE
C0423896,C0031843,VARY_IN
C0031843,C0205112,BE
C0031843,C1515877,BE
C0205463,C1155002,BE
C0205463,C0856169,BE
C1155002,C0031437,BE
C0856169,C0031437,BE
C0031437,C0007018,BE
C0031437,C2346807,BE
C0031437,C0333348,BE
C0031437,C0003209,BE
C0031437,C0001516,BE
C0031437,C0004015,BE
C0205419,C0022023,BE
C0005847,C0332664,BE
C0205419,C0030705,OCCUR_IN
C1961121,C0332307,BE
C0005136,C0003842,BE_TYPE
C0005136,C0225992,LOCATE_IN
C0005136,C5552990,BE
C0005136,C0003842,OCCUR_IN
C0005136,C0035956,BE
C0035956,C2937358,BE
C0042449,C0022023,BE
C0022023,C0003842,BE
C0022023,C0042449,BE
C0003855,C0000768,OCCUR_IN
C0003855,C3203359,BE
C0003855,C0034693,BE
C0034693,C0003842,BE
C0034693,C0042449,BE
C0003855,C0333348,BE
C0003855,C0444454,BE
C0205231,C0742747,BE
C0742747,C0005775,BE
C0016052,C0205234,BE_TYPE
C0205234,C4022895,BE
C0205234,C0549177,BE
C0016052,C0020507,BE
C0016052,C0334096,BE
C0016052,C0016059,BE
C0016052,C0043210,OCCUR_IN
C1817007,C1261287,BE
C1817007,C0085616,BE
C0085616,C0232338,BE
C0003842,C0020545,BE
C0003842,C0004268,BE
C0005847,C0449719,OCCUR_IN
C0005847,C3203359,BE
C1272641,C0018684,BE
C0005823,C0018684,BE
C0005767,C0332466,BE
C0005767,C3494458,BE
C0005767,C0027540,BE
C0005767,C0010957,BE
C0005767,C0010957,BE
C0005767,C0003850,RISK_FACTOR_FOR
C0005823,C0007165,BE
C0005823,C1258192,BE
C0007165,C0017397,BE
C0007165,C1516998,BE
C1258192,C0017397,BE
C1258192,C1516998,BE
C1158478,C0449913,BE
C0007165,C0449468,BE
C0007165,C0018810,BE
C0553580,C0449468,BE
C0553580,C1156281,BE
C1156281,C0005850,BE
C0018810,C0449913,UPREGULATE
C0018810,C0449913,UPREGULATE
C4054449,C0449913,UPREGULATE
C4054449,C0449913,UPREGULATE
C4054449,C0449468,BE
C0449913,C0005847,BE
C0449913,C0005847,BE
C0020283,C0678863,BE
C0242184,C0678863,BE
C0019868,C0678863,BE
C1258192,C0041984,UPREGULATE
C1258192,C0020168,UPREGULATE
C0005847,C0042397,BE
C0005847,C0042402,BE
C0042397,C0003009,BE
C0042397,C0007412,BE
C0042397,C0079284,BE
C0042402,C0022714,BE
C0042402,C0033554,BE
C0042402,C0028128,BE
C0442805,C0042396,BE
C0042396,C0040300,BE
C0040300,C5667488,PROTECT_FROM
C0005823,C0020283,BE
C0005823,C0242184,BE
C1257900,C0022646,ESCAPE_FROM
C1257900,C0001625,ESCAPE_FROM
C1257900,C0027061,ESCAPE_FROM
C1257900,C0005847,BE
C1257900,C0005850,BE
C0005850,C0014653,BE
C0022646,C0032105,BE
C0022646,C0036140,BE
C0036140,C0441889,BE
C0014239,C0596902,BE
C0014239,C0384156,OCCUR_IN
C0384156,C0002006,UPREGULATE
C0002006,C0035096,BE
C0384156,C0014653,BE
C0022646,C1258192,BE
C0022646,C0035280,BE
C0022646,C0035096,BE
C0018787,C0007634,BE
C0022646,C0007634,BE
C0007634,C0005823,BE
C0007634,C0005850,BE
C0007634,C0182953,BE
C0182953,C2712122,BE
C0035094,C0030940,BE
C0035094,C0227650,BE
C0227650,C0225356,BE_TYPE
C0225356,C0226350,BE
C0035094,C0003847,ESCAPE_FROM
C0035094,C0441889,ESCAPE_FROM
C0035094,C0022674,ESCAPE_FROM
C0022674,C0017654,OCCUR_IN
C0017654,C0007166,BE
C0441472,C0022677,BE
C0035094,C0003017,BE
C0035094,C0032105,BE
C0003006,C0003018,TURN_INTO
C0022709,C0003009,BE
C0003009,C0005823,BE
C0003009,C0441472,BE
C0003009,C3271396,BE
C0003009,C0005974,BE
C0022646,C0439861,BE
C0439861,C0033554,BE
C0439861,C0028128,BE
C0439861,C1280500,BE
C0002006,C0005823,BE
C0002006,C0005850,BE
C0002006,C0005974,BE
C0002006,C0005974,BE
C0005974,C1880179,OCCUR_IN
C0005974,C0022675,OCCUR_IN
C0002006,C0022023,BE
C0022023,C0042036,OCCUR_IN
C1144709,C0027061,ESCAPE_FROM
C1144709,C0225880,ESCAPE_FROM
C1144709,C0449468,BE
C1144709,C0005974,BE
C0005974,C0022676,OCCUR_IN
C1144709,C4726015,BE
C1144709,C0012797,BE
C1144709,C0042401,BE
C0005823,C0042380,DETECT_BY
C0005823,C0007165,DETECT_BY
C0042380,C0003847,BE
C0042380,C0041984,BE
C0042380,C0458083,BE
C0007165,C0018810,DETECT_BY
C0007165,C0449468,DETECT_BY
C0449468,C0005850,BE
C0005850,C1373187,UPREGULATE
C0005850,C0005974,UPREGULATE
C0035094,C0005823,BE
C0035094,C0022646,SECRETE_BY
C0035094,C0392756,BE
C0392756,C0225998,OCCUR_IN
C0035094,C0003017,BE
C0035094,C0003006,BE
C0681698,C0003009,BE
C0003009,C0005823,BE
C0003009,C0005847,BE
C0003009,C3271396,BE
C3271396,C0005974,BE
C0035094,C0678863,BE
C0003018,C0678863,BE
C0002006,C0678863,BE
C0027481,C0678863,BE
C0020538,C3842542,BE
C0020538,C0231221,BE
C0085580,C0022023,BE
C0020538,C0038454,REDUCE_RISK_OF
C0020538,C0010054,REDUCE_RISK_OF
C0020538,C1383860,BE
C0020538,C0012634,BE
C0020538,C0340643,BE
C0020538,C0011263,BE
C0020538,C0035078,BE
C0085580,C0032529,BE
C0085580,C1516998,BE
C0032529,C0005850,BE
C1516998,C0005850,BE
C0032529,C1258192,BE
C1516998,C1258192,BE
C0162326,C0553580,BE
C2986582,C0003850,REDUCE_RISK_OF
C2986582,C0003850,REDUCE_RISK_OF
C2986582,C0020538,BE
C2986582,C0020538,BE
C0027361,C0857121,BE
C0205251,C1257900,BE
C1280500,C0001779,BE
C1280500,C0085756,BE
C0030705,C0151744,BE_AT
C0030705,C0018802,BE_AT
C0030705,C0038454,BE
C0005767,C0012634,BE
C0005767,C0012634,BE
C0039798,C0018684,BE
C0020540,C0011065,BE
C0020540,C0205082,BE
C0020540,C0035078,BE
C0020540,C0035317,BE
C0020540,C1515568,BE
C0020540,C0205183,BE
C0020538,C0205225,BE_TYPE
C0020538,C0155616,BE_TYPE
C0020538,C0205224,BE
C0155616,C0022658,BE
C0155616,C0020538,BE
C0155616,C0001621,BE
C0085580,C0376558,BE
C0027051,C0085580,BE
C0038454,C0085580,BE
C0022023,C0085580,BE
C0027627,C0039798,DEPEND_ON
C0017337,C0020538,BE
C0017337,C0020649,BE
C0017337,C0005974,BE
C0744356,C1819254,BE
C0075233,C1819254,BE_COENZYME_IN
C0020268,C1819254,BE_COENZYME_IN
17α,C1819254,BE_COENZYME_IN
C0010481,C0001622,BE_TYPE
C1384514,C0001622,BE_TYPE
C0001627,C0001622,BE_TYPE
C0232478,C0001622,BE
C0017710,C0205101,BE_TYPE
C0014939,C0205101,BE_TYPE
C0205263,C0014939,BE_TYPE
C0009905,C0014939,BE
C0025646,C0205101,BE_TYPE
C0016452,C0205101,BE_TYPE
C0026457,C0205101,BE_TYPE
C0033684,C0221043,BE
C0221043,C0026882,BE
C0026882,C0442805,BE
C3271396,C0442805,BE
C0442805,C0449468,BE
C0022646,C0085580,BE
C0442805,C0085580,BE
C0392756,C0020538,ETIOLOGY_IS
C0392756,C0020538,BE
C0392756,C0442805,BE
C0392756,C0442805,BE
C0442805,C0005823,BE
C0442805,C0005823,BE
C0020538,C0022646,BE
C0678587,C0020538,BE
C0042396,C0442805,BE
C0678594,C0442805,BE
C0042396,C0205355,BE
C0017397,C0005767,ROLE_IN
C0009085,C0005823,BE
C0947630,C0005823,BE
C0032529,C0085580,BE
C0003011,C0085580,BE
C0032529,C0851285,BE
C0020538,C0005974,BE
C0020538,C0205227,BE
C0020538,C0018270,BE
C1516998,C0314603,BE
C0038435,C0686732,BE
C0028754,C0686732,BE
C0037369,C0686732,BE
C3890554,C0686732,BE
C0441889,C0686732,BE
C0556984,C0020538,BE
C0020538,C1563937,BE
C0020538,C0011164,BE
C0011164,C0340643,BE
C0011164,C0005847,BE
C2733158,C0020538,BE
C3272633,C0264637,BE
C3272633,C0020191,BE
C3272633,C0678594,BE
C3272633,C0333164,BE
C3272633,C0449432,BE
C3272633,C0033268,BE
C0020191,C0205219,BE
C0020191,C0008767,BE
C3272633,C0020538,BE
C3272633,C0025945,BE_COMMON_IN
C0025945,C0031843,ETIOLOGY_IS
C3272633,C0003847,BE
C3272633,C0520510,BE
C3272633,C0333164,BE
C0878486,C1293136,BE
C0878486,C0020538,BE
C0878486,C0003847,BE
C0878486,C0333164,BE
C0022023,C0009170,BE
C0022023,C0025255,BE
C0020540,C0015982,BE
C0020540,C0027540,BE
C0003826,C0022646,LOCATE_IN
C0020538,C0012634,BE
C0020538,C0032659,BE
C0020538,C0003850,RISK_FACTOR_FOR
C0020538,C0018802,RISK_FACTOR_FOR
C0020538,C0035078,RISK_FACTOR_FOR
C0020538,C0205225,BE
C0020538,C0332240,BE
C0020538,C0027627,BE
C0085580,C0020538,BE_TYPE
C0155616,C0022658,BE
C0155616,C0038449,BE
C0020545,C0155616,BE_TYPE
C0155616,C0001621,BE
C0085580,C0868928,BE
C0085580,C0439855,BE
C0085580,C4054723,BE
C0085580,C0032529,BE
C0032529,C0005974,BE
C0032529,C1704259,BE
C0032529,C0449913,BE
C0032529,C0035096,BE
C0020538,C0017337,BE
C0020538,C0012634,BE
C0020538,C0012634,BE
C0020538,C0012634,BE
C0020538,C0012634,BE
C3263722,C0042373,BASIS_IS
C3263722,C0042373,BASIS_IS
C0234402,C0205474,BE
C0234402,C0152036,BE
C0234402,C0019010,BE
C5237367,C0234402,BE
C5237367,C0234402,BE
C3263722,C0040053,BE
C3263722,C0003850,BE
C3263722,C0022023,BE
C0031847,C0040053,BE
C0031847,C0003850,BE
C0031847,C0022023,BE
C0334094,C0043240,BE
C0220781,C0043240,BE
C0334094,C0011382,BE
C0220781,C0011382,BE
C0205400,C0871261,BE
