START_ID,END_ID,TYPE
C0020846,C0014467,functions with
C0007634,C0205145,kill
C0003241,C1548795,have
C0441712,C1548795,cause
C0441712,C0020852,recycle
C0441712,C0543484,reduce
C0007634,C0005953,migrate to
C0007634,C0441889,produce
C3641722,C0450254,induced by
C3641722,C0162638,die by
C1280500,C0449913,returns
C1879547,C0007634,generates
C0312737,C0439234,survive for
C0312737,C0205369,are
C0312737,C0274281,respond faster and more effectively to
C0007634,C0042196,is a goal of
C0020962,C0015576,uses
C0015576,C0670896,include
C0015576,C0567416,recognize
C0015576,C0567416,recognize
C0024264,C0231193,are
C0024264,C0205369,produce
C0039194,C0034788,express
C0034788,C0034790,called
C0034790,C0033684,recognize
C0033684,C0019629,displayed by
C0019629,C0003315,located on surface of
C0004561,C0312600,express
C0312600,C0003320,recognize
C0004561,C0032112,activated to become
C0032112,C0003241,secrete
C0022688,C0007634,kill
C0022688,C0007634,kill
C0022688,C0665952,express
C0665952,C0019629,recognize
C0019629,C3898900,expressed on
C0022688,C1268443,prevented from killing
C0003315,C0445623,capture
C0003315,C0003320,capture
C0003315,C0502330,transport to
C0003315,C0024264,display for recognition by
C0010590,C0033036,is a type of
C0010590,C0221908,live in
C0010590,C0040300,live in
C0007634,C0040300,organized into
C0017337,C0205286,are sites of production of
C0005953,C0017337,is a type of
C0040112,C0017337,is a type of
C0178784,C0020964,are sites of
C0024204,C0178784,is a type of
C0037993,C0178784,is a type of
C0040300,C0178784,is a type of
C0441472,C0020962,mediated by
C0020962,C0445623,responds to
C0221908,C0020962,is a component of
C0031307,C0020962,is a component of
C0022688,C0020962,is a component of
C0032120,C0020962,is a component of
C0009498,C0032120,is a type of
C0020969,C0021368,manifest as
C0020969,C0037791,lacks
C0020969,C0025260,lacks
C0020969,C0678209,unlike
C0441472,C0439834,develop
C0441472,C3245505,are
C0441472,C0205555,are
C0445623,C0010590,captured by
C0376327,C0010590,captured by
C0445623,C0024204,transported to
C0003320,C0039194,recognized by
C0024264,C1514485,activated to
C0024264,C3178739,activated to differentiate into
C0024264,C0312737,activated to differentiate into
C0020966,C0039194,is a reaction of
C0020966,C0007634,combats
C0007634,C0031308,includes
C0007634,C0007634,includes
C0020967,C0003241,mediated by
C0020967,C0521119,effective against
C0521119,C0005775,located in
C0521119,C0026724,located in
C0039215,C0004561,help
C0004561,C0003241,make
C0039215,C0024432,activate
C0024432,C0445623,destroy
C0039215,C0023516,stimulate recruitment of
C0039215,C0033684,regulate
C0007634,C0033684,mediated by
C0033684,C0079189,called
C0039195,C0017262,kill
C0039195,C0007634,kill
C0039195,C0431085,kill
C0039195,C0079189,produce
C0003241,C0032112,secreted_by
C0003241,C0445623,neutralize
C0003241,C0445623,block
C0003241,C0031308,promote
C0003241,C1261381,promote
C0003241,C0020964,confer
C0020947,C3263722,cause
C0441472,C0020517,are_called
C0231174,C0012634,causes
C0012634,C0004364,are_called
C0449913,C0012634,causes
C0012634,C0021051,are_called
C0002726,C0012634,is_a
C0002726,C0021053,associated_with
C0002726,C1290884,associated_with
C0020517,C0040300,is_a
C0020964,C4552279,cause
C0441472,C0020517,are_grouped_under
C0012634,C0543698,are_called
C0020964,C0003320,are_directed_against
C0020964,C0012634,is_the_cause_of
C0020964,C0332307,directed_against
C0020964,C0000768,result_from
C0004364,C0441472,is_a
C0020962,C0003320,does_not_react_against
C1882365,C0020963,is_called
C0020963,C0040300,fails
C0040300,C0004364,constitute
C0004364,C0012634,causes
C0012634,C0004364,are_called
C0441472,C0012634,cause
C0003241,C1291775,produced_against
C0003241,C1291775,bind_to
C1145667,C0003313,produce
C0003313,C0040300,deposit_in
C0003313,C0021368,trigger
C1704241,C0403414,is_underlying_mechanism_of
C0039194,C0445623,directed_against
C0445623,C0022023,give_rise_to
C0445623,C0220781,give_rise_to
C0445623,C0040300,cause
C0445623,C0851162,cause
C0003241,C0040300,cross-react_with
C0039194,C0040300,cross-react_with
C0003241,C0035439,is_basis_for
C0012634,C0040300,injures
C0019158,C0227525,infects
C0019158,C0020962,recognized_as_foreign_by
C0039194,C0007634,eliminate
C0020964,C0227525,damages
C0032659,C0014406,is allergic to
C0032659,C0032385,is allergic to
C0032659,C0440454,is allergic to
C0032659,C0998367,is allergic to
C0032659,C0022023,is allergic to
C0032659,C0033978,is allergic to
C0027361,C0871261,are predisposed to make
C0871261,C1513853,to
C0871261,C0439092,to
C4552279,C0003241,is mediated by
C4552279,C3641722,is mediated by
C4552279,C3178739,is mediated by
C0871261,C0004359,are stimulated by
C0871261,C0445623,are stimulated by
C0871261,C0014406,are stimulated by
C0020962,C0015744,has
C0015744,C0020965,promote
C0020517,C0009932,is difficult to
C0020517,C1553404,is difficult to
C0012634,C0205191,are
C0012634,C3714552,are
C0021368,C0030664,is a component of
C0014239,C1290884,are grouped under
C0020517,C0332307,subdivided into
C0441472,C0003272,are variations on
C0441472,C0007634,is
C0441712,C0029166,is a predictor of
C0441712,C0039798,may guide
C0441472,C0012634,may coexist in
C0020523,C0002111,is also called
C3263722,C0242633,caused by
C3263722,C0003241,caused by
C3263722,C0024880,caused by
C3263722,C0014239,caused by
C0024880,C0127400,release
C0127400,C0005847,act on
C0127400,C1267092,act on
C0024880,C0079189,release
C0079189,C0440752,recruit
C0079189,C0440752,activate
C0242821,C1096189,is also called
C0242821,C1327616,caused by
C0242821,C0003241,caused by
C0003241,C0003320,bind to
C0003241,C0003339,bind to
C0003241,C0007634,injure
C0003241,C0007634,promote
C0003241,C0007634,promote
C0003241,C0040300,injure
C0003241,C0021368,induce
C0003241,C0007613,may interfere with
C0003241,C0012634,may cause
C0439855,C0020951,is also called
C0003241,C0003320,bind
C0003241,C0003313,form
C0003313,C0268338,deposit in
C0003313,C0021368,induce
C0023516,C0010957,produce
C0027950,C0010957,produce
C0026473,C0010957,produce
C0023516,C0391845,release
C0023516,C0016693,generate
C0012634,C0020523,is also called
C0012634,C0020964,caused by
C0024264,C0079189,produce
C0024264,C0079189,produce
C0079189,C0021368,induce
C0079189,C0027950,activate
C0079189,C0024432,activate
C0027950,C4552279,are responsible for
C0024432,C4552279,are responsible for
C0085358,C3263722,contribute to
C0085358,C0007634,kill
C0020523,C0040300,is_a
C0040300,C0037420,occurs_after
C0003320,C2754973,interacts_with
C2754973,C0007634,bound_to
C0443286,C1550548,initiated_by
C0003320,C0002092,is_called
C0002092,C0002111,triggers
C0014239,C0014406,are_a_type_of
C0027361,C0441472,predisposed_to
C0007634,C1521733,responsible_for
C0020523,C0853813,may_occur_as
C0853813,C1322281,example_is
C0853813,C0018621,example_is
C0853813,C0004096,example_is
C0853813,C0002792,example_is
C0020517,C0007634,follow
C0002092,C0004048,introduced_by
C0002092,C0232478,introduced_by
C0002092,C0021485,introduced_by
C1550548,C0871261,contributes_to
C0178602,C0871261,contributes_to
C0205191,C0871261,contributes_to
C0314603,C0871261,contributes_to
C0440016,C1710548,may_have
C0032385,C0002092,is_an_example_of
C0007634,C0030685,leads_to
C1980011,C0127400,is_a_type_of
C0079189,C0127400,is_a_type_of
C0127400,C0127400,is_a_type_of
C0020517,C0439232,occurs after
C0443286,C0332157,occurs after
C0020517,C0687028,initiated by
C0002092,C0871261,stimulates
C0002092,C0033268,stimulates
C0020846,C0597357,binds to
C0597357,C0024880,located on
C0332157,C0024880,activates
C0024880,C0127400,secrete
C0127400,C1521733,responsible for
C0020523,C0441472,is a type of
C0242633,C0079189,secrete
C0079189,C0021758,include
C0079189,C0021759,include
C0079189,C0214743,include
C0079189,C0441472,responsible for
C0021758,C0004561,stimulates
C0004561,C0337112,undergo
C0004561,C0020846,secrete
C0021759,C0014467,activates
C0214743,C0014597,acts on
C0214743,C2610947,stimulates
C0242633,C0020517,recruited to
C0282554,C0242633,recruit
C0250604,C0282554,is a type of
C0250604,C0014467,recruits
C0024880,C1709634,derived from
C0024880,C0040300,distributed in
C0024880,C0005847,reside near
C0024880,C0027740,reside near
C0024880,C0221908,reside in
C0024880,C0009170,express
C0009170,C0449719,is a receptor for
C0009170,C0020846,occupied by
C0002092,C0567416,binds to
C0567416,C0024880,located on
C0004827,C0027625,are a type of
C0004827,C0024880,resemble
C0004827,C0009170,express
C0014467,C0009170,express
C0014467,C0020517,present in
C0002092,C0567416,binds to
C0567416,C0024880,located on
C0567416,C0037083,triggers
C0037083,C0036536,culminate in
C0127400,C0024880,secreted from
C0127400,C0020517,are important in
C0007634,C0019588,contain
C0019588,C0010837,released from
C0019588,C0042401,causes
C0019588,C0162337,causes
C0019588,C1155937,causes
C0019588,C0442805,causes
C0030685,C1257900,include
C0030685,C1257900,include
C0030685,C0030940,include
C0030940,C0147080,include
C0030940,C0040300,may damage
C0030940,C0022714,generate
C0030940,C0312743,cleave
C0312743,C0008013,produces
C0312743,C0333348,produces
C0333348,C1367710,include
C3853573,C0033692,contain
C0033692,C0019134,include
C0033692,C0008466,include
C0033692,C0331858,function as
C0024880,C0033554,synthesize and secrete
C0024880,C0023545,synthesize and secrete
C0127400,C0020517,are important in
C0033532,C0127400,is a type of
C0033532,C0007634,generated by
C0033532,C0522510,causes
C0033532,C0442805,causes
C0023545,C0023542,include
C0023545,C0023544,include
C0023542,C1980011,is a type of
C0023544,C1980011,is a type of
C0023542,C0001779,is a type of
C0023544,C0001779,is a type of
C0023542,C0162337,increases
C0023544,C0162337,increases
C0023542,C1155937,causes
C0023544,C1155937,causes
C0023546,C0027950,is chemotactic for
C0023546,C0014467,is chemotactic for
C0023546,C0026473,is chemotactic for
C0007634,C0220781,results in
C0007634,C0036536,results in
C0079189,C0001349,are important for
C0079189,C0812246,include
C0079189,C0282554,include
C0282554,C0023516,recruit
C0282554,C0023516,activate
C0079189,C0021758,include
C0079189,C0021759,include
C0021758,C1548602,amplifies
C0021759,C1548602,amplifies
C0871261,C0022023,plays a role in
C0003241,C0018893,target
C0018893,C0014467,destroyed by
C0018893,C0024880,destroyed by
C0024880,C0004611,involved in
C0024880,C0037380,protect from
C0024880,C0010837,release
C0010837,C0040549,degrade
C0014406,C0020517,give rise to
C0441472,C0017398,is_genetically_determined
C0205217,C0392707,is_called
C0027361,C0229671,have_higher_levels_of
C0027361,C0007634,have_more
C0455453,C0027361,is_found_in
C0017337,C0004096,are_implicated_in_susceptibility_to
C0017337,C0012634,are_implicated_in_susceptibility_to
C0017337,C0567416,encode
C0567416,C0439662,may_confer
C0017337,C0079189,encode
C0079189,C0871261,may_control
C0017337,C0919350,encode
C0017337,C1423517,encode
C1423517,C0025543,is_a
C1423517,C1513371,may_be_involved_in
C1516998,C0700624,are_important_in_development_of
C0014406,C0002111,is_a_predisposing_factor_for
C0022023,C0004096,are_triggers_for
C0004096,C0024109,is_an_allergic_disease_affecting
C0004623,C0011615,are_strongly_associated_with
C0020517,C1513853,are_triggered_by
C0681698,C1513853,is_a_type_of
C0015259,C1513853,is_a_type_of
C0020517,C0242633,do_not_involve
C0020517,C0020846,do_not_involve
C0024880,C0234402,are_sensitive_to_activation_by
C0012634,C0282613,is_increasing_in
C0012634,C0392756,is_related_to
C0441472,C0798503,develops_after
C0001349,C0441472,develops_after
C0441472,C0042401,is_characterized_by
C0441472,C0700148,is_characterized_by
C0441472,C0013604,is_characterized_by
C0001349,C0333348,is_characterized_by
C0001349,C0333348,is_characterized_by
C0001349,C0007634,is_characterized_by
C0332157,C0020962,educates
C0449913,C0014406,prevents
C0020405,C0205087,may_increase
C0332157,C0021149,reduces
C1697779,C0007634,is_stimulated_by
C1697779,C0127400,is_stimulated_by
C1697779,C0042401,is_characterized_by
C1697779,C0015376,is_characterized_by
C1697779,C1290992,is_characterized_by
C0001349,C0079189,is_stimulated_by
C0001349,C0021368,is_characterized_by
C0001349,C1446300,is_characterized_by
C0014597,C1446300,is_a_type_of
C0027950,C0001349,are_dominant_inflammatory_cells_in
C0014467,C0001349,are_dominant_inflammatory_cells_in
C0024264,C0001349,are_dominant_inflammatory_cells_in
C0242633,C0024264,is_a_type_of
C0027950,C0282554,are_recruited_by
C0014467,C0250604,are_recruited_by
C0014467,C0030685,are_recruited_by
C0014467,C0871261,are_effectors_of
C0014467,C0033684,produce
C0014467,C0950373,produce
C0033684,C0014597,are_toxic_to
C0950373,C0014597,are_toxic_to
C0014467,C0023542,produce
C0014467,C0032172,produce
C0023542,C0021368,promotes
C0032172,C0021368,promotes
C0242633,C0079189,produce
C0023516,C1155266,amplify_and_sustain
C0333348,C0221908,are_responsible_for
C0021368,C0700624,is_a_component_of
C0004096,C0700624,is_a_type_of
C0011615,C0700624,is_a_type_of
C0012634,C0003211,includes
C0001617,C0003211,is_a_type_of
C0033684,C0002792,causes
C0449913,C0002792,causes
C0004920,C1291777,is_a_type_of
C0030842,C0013227,is_a_type_of
C0002792,C0033774,manifests_as
C0002792,C0042109,manifests_as
C0042109,C0042109,also_known_as
C0002792,C0041834,manifests_as
C0002792,C0013404,causes
C0079043,C0013404,causes
C2610947,C0013404,exacerbates
C0023052,C0740852,causes
C0002792,C0017189,affects
C0002792,C0042963,causes
C0002792,C0000729,causes
C0002792,C0011991,causes
C1334103,C0442805,causes
C1334103,C0021368,causes
C1334103,C0022023,causes
C1334103,C0018621,also_known_as
C1334103,C0020523,is_a_disorder_caused_by
C0016470,C0442805,causes
C0442805,C0441472,due_to
C0016470,C0042963,causes
C0016470,C0011991,causes
C0016470,C0020523,is_a_disorder_caused_by
C0042401,C0005767,causes
C0005767,C0002792,also_known_as
C0002792,C0036974,leads_to
C0002792,C0011065,leads_to
C0853813,C0003320,occur_when
C0003320,C0444099,confined_to
C0003320,C0017189,confined_to
C0003320,C0024109,confined_to
C0011615,C0392752,is_a_type_of
C0016470,C0392752,is_a_type_of
C0018621,C0392752,is_a_type_of
C0004096,C0392752,is_a_type_of
C0232478,C0205373,triggers
C0022023,C0205373,triggers
C0205253,C0332307,also_known_as
C0205253,C0020517,also_known_as
C0205253,C0002111,also_known_as
C0020523,C0014406,induced_by
C0014406,C0002092,also_known_as
C0002092,C0871261,stimulate
C0002092,C0033268,stimulate
C0033268,C0314603,occurs_in
C0020846,C0024880,coats
C0020846,C0034805,binds_to
C0238614,C0332220,leads_to
C0332220,C0007634,leads_to
C0007634,C0030685,leads_to
C0205225,C0019588,include
C0205225,C0030940,include
C0205225,C0423896,include
C0205225,C0033554,include
C0205225,C0023545,include
C0205225,C0079189,include
C0127400,C0441472,responsible_for
C0127400,C1267092,responsible_for
C0127400,C0001349,responsible_for
C0001349,C0021368,also_known_as
C0029166,C0035455,include
C0029166,C0002792,include
C0035455,C0023823,severity
C0002792,C1302234,severity
C0012634,C0003241,caused_by
C0003241,C1516015,directed_against
C1516015,C0007634,located_on
C1516015,C1136365,located_on
C0003320,C0567416,may_be
C0567416,C0007603,intrinsic_to
C0567416,C0015350,located_in
C0003320,C0205101,may_be
C0205101,C0683140,example
C0012634,C0012634,cause
C0003241,C0012634,cause
C0003241,C0007634,mechanism_of_action
C0003241,C0449913,mechanism_of_action
C0003241,C0007634,mechanism_of_action
C0003241,C0205250,are_a_type_of
C0205250,C0009528,capable_of
C0205250,C1145667,capable_of
C1159762,C0027625,process_involves
C0027625,C0014792,example
C0027625,C0005821,example
C0027625,C0004358,coated_with
C0027625,C0009498,coated_with
C0007634,C0031308,become_targets_for
